LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:10,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:11,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:12,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:13,1900-01-00 00:00:00,,98:A8:29:18:53:87,-78,,0.000000,0.000000,0.000,0.000,Client
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:14,1900-01-00 00:00:00,,70:2A:D5:60:D8:31,-95,,0.000000,0.000000,0.000,0.000,Client
2025-09-03 09:50:15,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:15,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:15,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:16,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:17,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:18,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:18,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:19,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:19,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:19,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:19,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:19,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:20,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:20,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:20,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:20,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:20,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:20,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:20,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:21,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:21,1900-01-00 00:00:00,,70:2A:D5:60:D8:31,-96,,0.000000,0.000000,0.000,0.000,Client
2025-09-03 09:50:21,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:22,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:22,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:22,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:22,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:22,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:22,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:22,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:23,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:24,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:24,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:24,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:24,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:24,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:24,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:25,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:26,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:26,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:26,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:26,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:27,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:28,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:29,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:30,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:30,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:30,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:30,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:31,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:31,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:31,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:32,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:33,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:33,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:33,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:33,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:33,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-94, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:33,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:34,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:34,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-92, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-03 09:50:34,1900-01-00 00:00:00,SETUP-4A44,72:13:01:7E:4A:49,-93, WPA2 ,0.000000,0.000000,0.000,0.000,AP
